1406.004395,31.593750
1397.861206,31.593124
1389.715576,31.593750
1381.566284,31.593124
1373.413696,31.593124
1362.550537,37.671249
1351.525513,37.671249
1340.494385,37.671249
1329.644287,43.735001
1321.479370,43.735001
1310.433716,43.734375
1299.378662,43.735001
1291.414307,49.783749
1291.630005,55.818748
1283.674316,61.840000
1275.725586,67.845627
1275.946899,73.839371
1268.005005,79.819374
1260.067505,85.786247
1260.372437,93.819374
1260.594971,99.754372
1260.891113,107.731873
1261.182495,115.676247
1261.469238,123.583748
1261.751221,131.458115
1261.958008,137.315002
1262.163208,143.160004
1262.433716,150.969376
1262.633179,156.786240
1262.895508,164.549377
1270.979980,164.549377
1271.168823,170.341248
1271.354980,176.119370
1271.599976,183.819992
1279.661255,183.820618
1279.837524,189.576874
1287.887451,189.574997
1296.097412,195.319366
1306.827515,195.321243
1306.983154,201.055618
1315.007446,201.055618
1323.171265,206.779373
1331.181763,206.777496
1341.872437,206.779373
1342.003784,212.492493
1350.001221,212.493118
1358.113037,218.196243
1366.096191,218.194992
1374.185547,223.889999
1382.260620,229.573746
1382.396118,237.136246
1390.481201,244.671249
1390.575562,250.320618
1390.699341,257.816254
1390.938721,272.739380
1391.169312,287.579376
1391.281250,294.966858
1391.363647,300.538116
1391.471924,307.890625
1391.577515,315.220001
1391.655518,320.761871
1391.733032,326.296844
1391.833130,333.581879
1391.930664,340.845642
1392.003784,346.353729
1392.074951,351.854980
1392.167358,359.077484
1392.236206,364.562500
1392.303711,370.041229
1392.370605,375.513092
1392.435547,380.978119
1392.500000,386.438080
1392.563110,391.890625
1392.643677,399.041870
1392.703613,404.480652
1384.915527,409.913727
1384.976196,415.341248
1377.127441,415.341248
1369.339966,420.762482
1359.127441,427.863739
1359.211792,434.946899
1351.425537,440.349976
1351.509399,447.409332
1343.741211,454.449341
1343.803711,459.834991
1335.954956,459.834991
1328.103027,459.834991
1320.245605,459.834991
1312.381714,459.834991
1302.103149,459.834991
1291.817627,459.834991
1291.893066,465.213745
1284.013672,465.214386
1284.089355,470.588745
1284.162476,475.959351
1276.283813,475.959381
1276.357422,481.324982
1276.429932,486.686890
1268.643799,493.676239
1268.733643,500.650574
1268.903809,514.559387
1261.068726,518.042480
1261.191162,528.708740
1261.266724,535.654358
1261.338745,542.584412
1261.407349,549.503113
1261.472412,556.405579
1261.520508,561.717468
1261.579956,568.605591
1261.688721,582.352478
1253.900024,592.949402
1253.935547,598.244385
1253.978638,605.094971
1246.111206,605.094971
1246.143066,610.385559
1238.301147,615.673706
1228.150024,622.508057
1217.954346,622.508057
1212.879395,627.792480
1202.664917,627.792480
1194.785522,633.075562
1186.873657,633.075562
1186.898804,638.357483
1178.979370,638.357483
1171.052490,638.357483
1163.118164,638.357483
1155.175537,638.357483
1147.226196,638.357483
1139.268188,638.357483
1128.964966,638.357483
1128.990601,643.638062
1121.014404,643.638062
1105.036865,643.638062
1094.688110,643.638062
1094.713135,648.918091
1078.676147,648.918091
1068.288818,648.918091
1057.883667,648.918091
1047.464966,648.918091
1039.394409,648.918091
1028.944336,648.918091
1018.476868,648.918762
1010.369385,648.918091
1002.250000,648.918091
994.090576,643.638062
983.560547,643.638062
973.013672,643.638062
962.444946,643.638062
954.258667,643.638062
943.657471,643.638062
943.690002,648.918091
935.513794,655.734375
935.557495,666.286255
927.343079,669.703064
927.356750,674.978088
927.366150,680.252502
927.373047,687.074402
927.373169,692.347473
927.367493,699.158752
927.358704,704.431885
919.108154,709.704407
919.084961,716.510010
919.054993,723.306885
910.766174,730.098755
902.467468,735.372498
894.149353,740.646912
894.093201,747.432495
885.800598,747.432495
885.751160,752.708130
877.444397,752.708130
877.389954,757.984375
877.331848,763.261902
869.009949,763.261902
868.946167,768.540588
860.609375,768.540649
852.191895,773.819397
843.749390,779.099976
826.803711,789.665649
818.203796,800.237488
807.233154,807.033142
798.781799,807.033081
787.787476,812.324341
779.298706,812.324341
768.246216,817.616882
757.287476,817.616821
746.298706,817.616821
740.665588,822.911804
732.084961,822.911804
720.893799,828.208801
709.810608,828.208801
701.018066,833.507507
692.352478,833.507507
683.667480,833.507507
674.809387,838.808777
666.086853,838.808716
665.923096,844.112488
657.073730,847.530579
645.561218,854.363098
645.323059,861.193054
645.074341,868.020569
635.656189,883.988098
635.211243,894.648804
626.151184,899.984985
625.910583,905.324402
616.813660,910.667480
616.558716,916.014404
607.684998,916.014404
607.421265,921.365601
598.524963,921.365601
598.252502,926.719971
589.333069,926.719971
580.108765,932.079407
571.143738,932.079407
570.850586,937.442505
561.863708,937.442505
550.289368,937.442505
549.983032,942.809998
540.943115,942.809998
531.880615,942.809998
531.562500,948.181763
522.474976,948.181885
522.146790,953.558777
513.033691,953.558777
503.897430,953.558777
494.738098,953.558777
485.554932,953.558777
476.690582,948.181763
467.461243,948.181885
455.916779,942.809998
456.343689,935.923767
447.069977,935.923767
447.396179,930.561768
438.096802,930.561768
429.098083,925.203796
419.751129,925.203674
420.071777,919.849976
411.017487,914.500549
401.934998,909.154358
402.238098,903.811890
393.119995,898.473755
393.409973,893.139404
383.973694,893.139404
384.258728,887.808105
374.799377,887.808105
375.078674,882.480591
365.593048,882.480591
353.381165,882.479980
344.113129,877.154968
331.822479,877.155579
319.488129,877.155579
307.383728,871.833679
297.700623,871.833679
285.234375,871.833801
275.483734,871.833801
265.702484,871.833801
265.982391,866.514954
256.523132,859.703796
